Row.names	Subject	Time	Group	Bacteroidaceae	Akkermansiaceae	Lachnospiraceae	Sutterellaceae	Porphyromonadaceae	Prevotellaceae	Acidaminococcaceae	Ruminococcaceae	Enterobacteriaceae	Desulfovibrionaceae	Erysipelotrichaceae	Rikenellaceae	Barnesiellaceae	Clostridiaceae_1	Odoribacteraceae	Erysipelatoclostridiaceae	Peptostreptococcaceae	Christensenellaceae	Streptococcaceae	Eubacteriaceae	Veillonellaceae	Clostridiales_Incertae_Sedis_XIII	Oxalobacteraceae	Enterococcaceae	Bifidobacteriaceae	Muribaculaceae	Eggerthellaceae	Moraxellaceae	Coriobacteriaceae	Lactobacillaceae	Fusobacteriaceae	Morganellaceae	Victivallaceae	Comamonadaceae	Methanobacteriaceae	Azospirillaceae	Catabacteriaceae	Sphingomonadaceae	Rhizobiaceae	Caulobacteraceae	Pleomorphomonadaceae	Pseudomonadaceae	Bradyrhizobiaceae	Nocardioidaceae	Chromatiaceae	Aurantimonadaceae	Bacillaceae_1	Chitinophagaceae	Devosiaceae	Rhodospirillaceae	Rhodobacteraceae	Bacillales_Incertae_Sedis_X	Bacteriovoracaceae	Xanthomonadaceae	Hydrogenophilaceae	Streptophyta	Stappiaceae	Geodermatophilaceae	Paenibacillaceae_1	Burkholderiaceae	Bdellovibrionaceae	Weeksellaceae	Anaerolineaceae	Caldilineaceae	Boseaceae	Cytophagaceae	Lawsonellaceae	Pasteurellaceae	Sphingosinicellaceae	Legionellaceae	Deinococcaceae	Erythrobacteraceae	Nocardiopsaceae	Kiloniellaceae	Selenomonadaceae
10-D60AM	10	60	UC2	36202629.46	243061.683	7859343.119	9399081.366	12372154.13	5215.916	6259.099	1193401.622	0	5215.916	645730.441	78238.74	0	0	5215.917	116836.5	0	0	0	22950.031	0	0	0	43813.7	0	13561.382	0	4172.733	0	7302.283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D60PM	10	60.5	UC2	21982160	1261386	3652287	4495808	4791819	2782.059	5564.118	403955	0	1112.824	193074.9	85131.01	0	0	0	52302.71	0	0	0	12241.06	0	556.4118	0	21700.06	0	0	1112.824	1669.235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D61	10	61	UC2	123283500	32348010	19095150	20334280	29003330	0	0	1892574	0	14521.03	643765.5	425950.1	0	0	0	150050.6	0	0	0	4840.342	0	0	0	67764.79	0	77445.48	0	77445.48	0	0	14521.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D62	10	62	UC2	94284702.25	28133196.12	15120137.07	23722846.92	18891089.75	0	18164.51	1028111.201	0	0	163480.583	312429.602	0	0	0	25430.31	0	0	0	3632.902	0	0	0	50860.63	0	0	0	210708.3	0	0	0	0	0	0	3632.902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D63	10	63	UC2	162452300	16366320	30504270	43306450	14562400	8376660	1173481	649159.9	0	1304562	181015.7	230951.1	405724.9	0	524321.4	43693.45	6241.922	0	0	0	0	0	0	0	0	0	0	6241.922	0	0	0	12483.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D64AM	10	64	UC2	86620225.46	32380443.72	10828296.98	14606682.29	4782881.612	0	9215.572	525287.559	0	0	380910.311	242676.772	0	0	0	24574.86	0	0	0	0	0	0	0	9215.572	0	24574.858	0	55293.43	0	12287.429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D64PM	10	64.5	UC2	76373578.81	25574651.15	9497800.468	15253643.66	5466075.31	0	9219.886	335867.266	2634.253	0	526850.639	140932.586	0	0	0	23708.28	0	0	0	10537.013	0	3951.38	0	11854.14	0	106687.253	0	54002.19	0	18439.772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D7	10	7	UC1	125778396.7	83142885.3	16037273.85	15652546.8	7462341.46	0	0	4415709.08	0	0	655077.74	395126.3	0	0	0	0	6932.04	0	0	0	166368.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D8	10	8	UC1	124164300	55651250	30212510	9925473	6070412	0	0	1854848	0	0	215139.2	168622.5	0	0	0	5814.571	0	0	0	0	284914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10-D9	10	9	UC1	69181269.28	44138581.36	12116425.59	5836584.9	3776050.7	0	4791.942	1533421.529	0	0	208449.469	105422.721	0	0	0	4791.942	0	0	0	0	105422.726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D0AM	2	0	H1	4396.500961	35.54523	142.180934	64.425737	475.41756	79.976779	0	211.049837	390.997609	0	346.56604	0	0	422.09964	0	24.43735	144.40252	0	0	0	0	0	351.009198	0	19.994197	0	0	284.361879	0	0	0	0	0	781.995171	0	22.215774	0	39.988389	108.857284	66.647315	19.994195	62.204161	2.221577	19.994195	68.868892	13.329463	0	8.886309	4.443154	15.55104	0	0	6.664732	4.443154	0	17.77262	0	13.32946	0	0	4.443154	0	0	0	8.886309	0	0	0	0	0	0	0	0	0	0
2-D0PM	2	0.5	H1	18964.70693	66.75365	760.991624	196.9233	590.76976	16.68841	0	347.118937	13.35073	0	2259.61044	40.052187	0	2329.70179	10.013047	0	7903.631675	0	0	0	0	0	594.107442	0	46.72755	0	0	377.158094	0	0	0	0	0	1315.046811	0	60.07828	0	63.415963	200.260934	176.897161	30.03914	73.429009	13.350729	36.714505	83.442057	30.03914	0	40.05219	13.35073	16.688411	0	0	10.013047	6.675365	0	23.36378	0	0	0	0	20.02609	0	0	0	0	13.35073	0	0	0	0	0	0	0	0	0
2-D10	2	10	H1	37415383.19	8845823.76	2725710.159	6342288	1031759.9	1854349.9	755395.6	1533550.615	501790.788	441099.025	74780.92	871360.163	433512.514	0	192913.088	33597.22	2167.563	4335.125	2167.563	0	0	2167.563	0	0	1083.781	2167.563	0	0	3251.344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D11	2	11	H1	27171708.92	6451064.2	2350021.594	3985447	1925730.1	1157277	1367452	1517202.004	440054.3	450562.984	68306.929	1400291.986	345475.389	0	124791.517	13135.95	0	0	0	5254.379	0	0	13135.948	0	0	0	0	0	1313.595	0	0	0	0	0	0	1313.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D14	2	14	H1	23215045.86	5405673.16	1402601.128	3811657	416119.7	261878.133	326237.9	859980.892	330676.5	268536	43276.46	893825.316	133158.332	0	84888.439	16089.97	0	1664.479	0	2219.305	0	0	12206.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D16	2	16	H1	32414495.25	3241281.5	1751953.131	3424221	838378.6	421433.94	867559.1	1226142.629	0	260379.982	21885.388	571264.665	112793.906	0	83613.389	0	0	0	0	0	0	0	7856.292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D18	2	18	H1	18839080	3318218	1421711	2965844	1297799	471520.6	180804.2	1062485	0	165315.2	55998.66	457223.1	153102.7	0	121826.9	0	0	0	0	297.8652	0	893.5956	2680.787	0	0	0	0	0	3574.383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D1AM	2	1	H1	89453380.69	1720257.173	0	16152.65	28259067.04	3392055.749	0	0	58860258.57	0	428045.199	0	16152.65	70045967.92	8076.325	72686.92	3036697.588	0	0	0	0	0	0	129221.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D1PM	2	1.5	H1	5270450.435	109080.3933	37539.3882	1375.789	814074.0559	786.1652	0	2358.4958	1730545.838	1768.872	2751.578	0	393.0826	270833.8677	0	3144.661	18474.8765	0	0	0	0	0	0	2555.037	0	196.5413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D21AM	2	21	H1	73026738.08	17770210	6103194.459	9596662	4354387.021	1302789.4	993688.011	3794270.274	8298.021	804908.1	224046.578	2033015.272	429422.597	0	286281.731	8298.021	0	0	22819.56	0	0	2074.505	12447.032	0	0	24894.064	0	0	0	0	4149.011	4149.011	2074.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D21PM	2	21.5	H2	97393841.23	24606623.58	10382645.05	12445980	5165119	1950749.6	8474600	7591424.224	0	1993452.222	595900.607	3249308.434	770594.602	0	630839.357	15528.35	0	0	0	15528.355	0	7764.177	91229.084	0	0	0	5823.133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D22AM	2	22	H2	31834851.3	41061406.6	9035112.408	1349895	4637699	60559.668	2881468	5294087.025	17581.84	1349894.301	609503.729	666156.403	408289.375	0	234424.528	37117.22	0	44931.367	103537.5	119165.798	0	33210.144	7814.151	0	0	0	9767.688	0	0	0	0	0	0	1953.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D22PM	2	22.5	H2	37686256.11	48321072.13	14332458	1266109	5424385	17619.808	4518223	6373337.428	7551.348	2361055	1308900.256	974123.889	528594.336	0	430426.774	80547.71	0	60410.782	118304.4	98167.52	0	37756.739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D23AM	2	23	H2	10207240.6	30995139.3	3559175.589	307795.3	2170191	3124.825	1363986	2396740.724	17186.54	2043636	435913.037	353105.247	40622.724	0	101556.81	12499.3	7812.062	46872.374	40622.72	0	0	0	0	0	0	0	3124.825	0	0	0	1562.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D23PM	2	23.5	H2	20727997.26	44557154.64	11255784.88	1039078	6563865.036	0	2678036	5299832.545	573099.7	6245179.107	1239930.602	407061.488	511504.836	0	275837.729	10712.14	160682.172	74985.002	407061.4	83019.109	0	29458.394	2678.036	0	0	0	0	0	10712.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D24	2	24	H2	38280801.82	82328040	25100349.3	950938.3	7668323	0	6728442	11118238.03	160332.63	23110010	3449916.041	657916.668	580514.69	0	420182.07	88459.38	176918.8	154803.917	105045.5	16586.134	0	0	0	5528.711	0	0	5528.711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D25	2	25	H2	17006711.4	62558010	8322307.78	568727.1	4701346.4	0	3367101	5008340.756	19679.14	7706350	1594009.947	968213.563	659251.125	0	234181.781	21647.05	35422.45	68876.983	82652.38	7871.655	0	25582.88	0	0	0	0	7871.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D28AM	2	28	H2	17624254.56	22065108.37	9858671.705	225452.4	2608011.152	1391.681	702799.1	6005105.766	54275.58	2772229	1621308.929	622081.565	680532.237	0	236585.891	201793.8	11133.45	47317.17	231019.1	2783.363	0	12525.133	0	0	0	0	9741.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D28PM	2	28.5	H2	20380631.21	29479013.91	12379488.94	394751.4	4185213.338	4244.638	1441055	8735465.532	29712.47	7784667	912597.277	727955.499	1294614.705	0	443564.784	140073.038	19100.87	23345.511	186764.1	10611.596	0	6366.958	0	0	0	0	148562.343	0	6366.958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D29AM	2	29	H2	100673100	46074870	19384240	12293670	12390110	1584355	1749678	1221561	27554	3494765	1083791	2222689	3779490	0	1405254	55107.99	0	0	0	9184.666	0	0	0	0	0	0	4592.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D29PM	2	29.5	H2	99898799.25	69458108.02	18090248.7	6808583	10494365.93	1719739.1	4037647.93	1398662.42	30788.17	5827760	457424.21	1970442.84	3593418.95	0	1543806.66	87966.19	0	0	0	17593.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D2AM	2	2	H1	5845427.444	123434.5481	249961.9682	11246.885	575840.466	18979.118	52719.77	106564.2302	806120.464	216361.9471	51876.2521	702.9303	2108.7911	2811.7211	8013.4055	12793.33	4217.5822	0	0	1124.6885	0	0	0	0	1827.619	421.7582	562.3442	0	14199.1918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D2PM	2	2.5	H1	11158910	1973836	717685.1	37623.85	63920.1	88598.11	624636.9	221697.5	2134850	1746475	177196.2	404.5576	0	10923.05	33578.28	30746.38	9304.824	0	0	0	0	0	0	0	6472.921	0	404.5576	0	12136.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D30AM	2	30	H2	161831234.6	55399114.63	39060945.4	12725340	14926678	12001313	20060693.41	1579697.53	73134.14	2091636	928803.57	2398799.8	2749843.77	0	1440742.63	197462.23	0	29253.66	0	36567.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D30PM	2	30.5	H2	12310975.87	4880907.849	2737203.525	720750.559	964950.488	855215.2	1178239	84491.13	1545.569	113341.8	19577.209	299840.456	104583.537	0	38639.234	5667.088	0	0	0	2575.949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D31AM	2	31	H2	190828549.2	88396002.9	39268154.53	18984930	22382777.77	16106398	13710100	1728600.13	148377.7	2841433	719631.82	2982391.73	1164764.82	0	734469.53	133539.9	0	0	0	22256.65	0	51932.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D31PM	2	31.5	H2	90977742.41	59754807.45	21865847.91	4591502	10194874.34	5371259.1	2466209	747116.37	18133.89	2096278	456974.097	2208708.239	587538.119	0	311902.977	163205	0	3626.778	0	29014.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D32	2	32	H2	76149954.82	35179117.36	13703105.68	8326780	5855641.5	1509844.627	1813411	692345.036	0	700333.6	213029.267	966620.101	85211.692	0	114503.207	45268.71	5325.731	0	0	15977.192	0	2662.865	0	0	5325.731	0	0	0	0	0	2662.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D33	2	33	H2	112051606.1	50394657.57	42146866.78	15393830	9660677.5	15551955	7926448	1800538.11	0	1616914	846711.98	2269800.16	606980.24	0	316241.83	163221.6	0	0	0	30604.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D35AM	2	35	H2	93064445.24	31808661.97	21383372.48	10680880	7538176.671	7530978	4589864	701979.241	3599.894	755977.7	133196.06	1540754.401	230393.191	0	161995.209	32399.04	0	0	0	3599.894	0	14399.574	0	0	0	0	7199.787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D35PM	2	35.5	H2	67662265.64	18770141.55	33916821.41	8911735	4836710.64	5141385.4	4298089	595747.85	0	731763.31	125134.28	788889.87	367241.82	0	168659.22	32643.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D36AM	2	36	H2	97922244.95	13012700	1149531.956	23884720	7561365.149	1215949.3	8051832.515	730591.448	689719.2	2309281.947	1979749.351	2429344.036	996261.023	0	687164.618	163489	0	0	0	20436.123	0	40872.247	0	0	0	0	2554.515	0	0	0	2554.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D36PM	2	36.5	H2	114605100.9	43942232.22	471327.58	27624020	7281406.01	154087.85	20409090	782524.54	8000482.66	5109069.92	2169315.1	2698048.09	1151126.91	0	625415.34	178258.49	0	0	0	15106.65	0	24170.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D37AM	2	37	H2	31302570.51	1391724.18	85046.461	429484.7	795184.435	0	2610319	9719.595	7816378	246027.249	872333.792	188924.646	190139.589	0	137289.293	20654.14	0	0	0	0	0	9719.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D37PM	2	37.5	H2	50056202.82	1524166.16	174883.357	399551	1604586.92	52337.355	6628972	5106.083	19406950	546350.883	2071793.117	179989.404	322959.78	0	293599.795	49784.31	0	0	0	0	0	15318.249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D38	2	38	H2	49553806.03	712802.87	904232.506	119838	3897070.466	3469078.6	4119627	21788.735	38047800	1237288.691	5168599.059	45133.808	664556.438	0	43577.467	45133.81	3112.676	0	0	6225.353	0	21788.735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D39	2	39	H2	45027591.78	230655.81	2254859.035	703897.747	12365933.11	1578799	7112549.178	159072.948	45848800	1741848.295	7758783.356	39768.237	413589.69	0	1988.412	93455.36	0	0	0	13918.883	0	53687.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D3AM	2	3	H1	11551567.51	3265156.926	848426.584	500225.159	513638.942	17326.234	553880.6	136933.139	217416.3	375029.094	69304.94	5589.107	10619.3	0	17326.234	25709.9	0	0	0	0	0	0	0	0	0	0	0	0	2235.643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D3PM	2	3.5	H1	37838500.09	11275367.35	3019714.208	1417776.803	1425345.343	104693.51	3152157	387239.843	917014.16	1121356.025	136227.69	61807.01	94602.567	1261.368	105954.868	41625.13	6306.838	0	0	2522.735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D42AM	2	42	H2	22876524.25	174071	2037736.132	297025.98	19734957.05	3343268.2	3848903.612	151966.762	19862060	1297243.516	2930195.222	13815.16	142296.112	0	0	0	0	0	0	8289.096	0	38682.448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D42PM	2	42.5	H2	28154426.89	40014.32	2834058.101	494089.9	23728491.82	4311108.5	3775264.273	123522.484	16703370	414061.3	2933224.274	12178.273	473212.9	0	0	3479.507	0	0	0	3479.507	0	40014.326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D43AM	2	43	H2	7469983.306	11384.567	584028.311	50661.33	10141941.59	1868207.519	759350.657	22769.135	3692015	200937.628	518567.017	2276.914	96768.82	0	0	3415.37	1138.457	0	0	1707.685	0	6830.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D43PM	2	43.5	H2	6558490.133	13970.68	258011.662	42506.53	5419136.883	531777.48	592118.942	9214.702	1109331	126627.8	293384.268	2377.988	86202.05	0	0	1486.242	0	0	0	2080.739	0	4458.727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D44AM	2	44	H2	9394413.201	25599.146	412904.7748	34132.2	6142847.328	941479.8	782670.2	11851.4574	1317408	192941.7	296286.4276	474.0583	77271.495	0	0	1422.175	0	0	0	1422.1749	0	4740.5829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D44PM	2	44.5	H2	13588854.05	29026.091	495765.611	156740.9	9057301.36	1033909.244	1223159.044	19157.219	2665176.044	234530.8	575297.05	9868.87	225823	0	2902.609	8707.827	0	0	0	5805.218	0	19157.219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D45AM	2	45	H2	8966706.368	81658.48	81356.042	20565.84	3276319.427	58975.56	366858.3	4536.582	1054907	161502.3	207472.999	1512.194	59882.89	0	4234.144	1512.194	0	0	0	0	0	1209.755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D45PM	2	45.5	H2	7875519.472	271622.195	39176.276	20458.72	2748433.756	37652.753	265745.7	4352.92	661208.5	102076	141469.893	1088.23	51146.803	0	15017.572	0	0	0	0	0	0	2394.106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D46	2	46	H2	9267377.631	884958.9	213334.4387	60426.712	2865178.994	53929.2164	318160.7327	65841.2897	1121251.333	95729.77	170450.9651	6497.4959	48514.634	0	53712.628	0	0	0	0	216.5832	0	1949.2486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D47	2	47	H2	28315948.2	4068746.09	1969627.46	3471554	5035669.39	1812023.2	1462738	116712.34	643195.8	739462.24	269205.18	97970.22	310949	0	220645.97	5111.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-D4AM	2	4	H1	42494300	10937880	5335086	2147191	1284660	236647.9	1812778	522635.6	308830.1	501620.6	93197.26	179998.7	45684.93	6395.891	60304.1	39289.04	913.6987	0	0	1827.397	0	0	0	0	0	2741.096	0	0	1827.397	0	1827.397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
