Row.names	Subject	Vendor	Time	Group	Muribaculaceae	Faecalibaculum	Bacteroides-acidifaciens	Akkermansia-muciniphila	Parasutterella	Bacteroides	Lachnospiraceae-NK4A136-group	Alloprevotella	Parabacteroides-goldsteinii	Lachnospiraceae	Bacteroides-uniformis	Desulfovibrionaceae	Lachnospiraceae-bacterium-28-4	Clostridia-UCG-014	Oscillospiraceae	Lachnospiraceae-bacterium-10-1	Rikenellaceae-RC9-gut-group	Helicobacter-ganmani	Mucispirillum-schaedleri	Ruminococcus-sp.-N15.MGS-57	Escherichia-Shigella	Clostridia-vadinBB60-group	Alistipes	Colidextribacter	Parabacteroides	Oscillibacter	Ruminococcaceae	Anaerotruncus	Roseburia	Bacteroides-vulgatus-ATCC-8482	Odoribacter	Peptococcaceae	Rikenella	Lactobacillus	Lachnoclostridium	Blautia	Muribaculum	Bilophila	Desulfovibrio	Lachnospiraceae-UCG-006	Candidatus-Saccharimonas	Tuzzerella	Helicobacter-mastomyrinus	mouse-gut-metagenome	Gastranaerophilales	GCA-900066575	Bacteroides-caecimuris	Lachnospiraceae-bacterium-DW59	Dubosiella-newyorkensis	Parabacteroides-distasonis	Incertae-Sedis	Bifidobacterium-choerinum	Acetatifactor	Butyricimonas	UCG-009	Desulfovibrio-fairfieldensis	Lachnospiraceae-bacterium-595	Clostridiales-bacterium-CIEAF-020	Lachnospiraceae-FCS020-group	gut-metagenome	ASF356	Bacteroides-sartorii	Intestinimonas	Candidatus-Gastranaerophilales-bacterium-Zag_111	A2	Dubosiella	Burkholderiales-bacterium-YL45	Marvinbryantia	Dorea-sp.-5-2	UBA1819	Erysipelotrichaceae	Clostridium-sensu-stricto-1	Tannerellaceae	Negativibacillus	Bifidobacterium	Rikenellaceae	Helicobacter-hepaticus	Helicobacter	Family-XIII-AD3011-group	[Eubacterium]-xylanophilum-group	Parabacteroides-merdae	NK4A214-group	Clostridium-sp.-Culture-27	Bacteroides-stercorirosoris	Clostridium-sp.-Culture-54	Coriobacteriaceae-UCG-002	Turicibacter	Bacteroides-caccae	[Eubacterium]-coprostanoligenes-group	UCG-010	Prevotellaceae	Oscillospirales	Acutalibacter-muris	Alistipes-shahii	Lachnospiraceae-UCG-001	Harryflintia	Clostridium-sp.-Clone-49	Christensenellaceae	Eubacterium-sp.-14-2	Bacteroides-xylanisolvens	Erysipelatoclostridium	Clostridium-sp.-Clone-44	Streptococcus	Alistipes-inops	Lactobacillus-intestinalis	[Eubacterium]-nodatum-group	Clostridia	Clostridiales-bacterium-CIEAF-012	Peptococcus	Lactobacillus-murinus	Enterobacteriaceae	Parabacteroides-sp.	RF39	Prevotellaceae-UCG-001	Alistipes-sp.-cv1	Bacteroidales	Enterococcus	Clostridium-sp.-Culture-41	Rhodospirillales	Butyricicoccus	[Eubacterium]-fissicatena-group	Lachnospiraceae-bacterium-A4	Ruminococcus	[Eubacterium]-oxidoreducens-group	Brevinema	Monoglobus	UCG-003	Akkermansia	Klebsiella	Proteus	Faecalibaculum-rodentium	Enterorhabdus	[Clostridium]-leptum	Anaerovorax	Frisingicoccus	Eubacterium-plexicaudatum	Defluviitaleaceae-UCG-011	Malacoplasma-muris	[Eubacterium]-ventriosum-group	Bacteroides-nordii	UCG-005	Eisenbergiella	Anaeroplasma	Paludicola	Arcobacteraceae	[Acetivibrio]-ethanolgignens-group	Peptostreptococcaceae	Butyricimonas-virosa	Sphingobium	Flavonifractor	Alistipes-sp.-N15.MGS-157	Paraprevotella	Pasteurellaceae-bacterium	Bacteria	Parvibacter	[Clostridium]-aldenense	Butyricimonas-synergistica	Lachnospiraceae-bacterium-COE1	metagenome	Paenarthrobacter	Tyzzerella	[Ruminococcus]-torques-group	Parasutterella-excrementihominis	[Eubacterium]-brachy-group	Lysinibacillus	Christensenella-sp.-Marseille-P2437	Methyloprofundus	Lactococcus	Christensenella-minuta	[Clostridium]-innocuum-group	Megamonas	Candidatus-Soleaferrea	Christensenellaceae-R-7-group	Subdoligranulum	Alistipes-obesi	Faecalibacterium	Muribaculum-intestinale	Bacillus	Flavobacterium	Adlercreutzia-mucosicola	[Clostridium]-methylpentosum-group	Erysipelotrichaceae-UCG-003	Chloroplast	Alistipes-finegoldii	Anaerofilum	Butyricimonas-sp.-AT11	Streptomyces-sp.-Q1	Corynebacterium-propinquum	Cetobacterium	Clostridium-sp.-ND2	Anaerostipes	Morganella	Lachnospiraceae-AC2044-group	Micrococcaceae	Ruminiclostridium	Faecalitalea	Acetatifactor-muris	Adlercreutzia-muris	Nostoc-PCC-73102	Leuconostoc	Dialister-invisus-DSM-15470	Lachnospiraceae-UCG-010	Anaerotruncus-sp.-G3(2012)	Streptococcus-respiraculi	marine-metagenome	Dialister-sp.-Marseille-P5638	Corynebacterium-tuberculostearicum	Coprococcus	Streptococcus-danieliae	Allobaculum	Veillonella	UCG-007	Acinetobacter	Vagococcus-fluvialis	Anaerovoracaceae	Ethanoligenenaceae	[Eubacterium]-hallii-group	Vibrio	Nostocaceae	Rickettsia	Family-XIII-UCG-001	Anaerofustis	Rikenella-sp.-Marseille-P3215	Corynebacterium	Desmonostoc-PCC-7422	Oxalobacter-formigenes	Parabacteroides-sp.-CT06	Romboutsia	Dielma	Eggerthella	Lactobacillus-mucosae-LM1	Providencia-alcalifaciens	Candidatus-Stoquefichus	Lysobacter	Caproiciproducens	Brachybacterium	Megasphaera	human-gut-metagenome	Shewanella	Erysipelatoclostridium-ramosum	Subgroup-2	Alteromonas	Providencia	Clostridium-sp.-ASF356	Acinetobacter-sp.-CIP-56.2	Pedobacter	Elizabethkingia	Atopobiaceae	Holdemanella	Clostridiales-bacterium-CIEAF-026	Bosea	Verrucomicrobiaceae-bacterium-CHC8	Mucispirillum	Collinsella	Burkholderiales	Asticcacaulis	Sphingomonas	Endozoicomonas	Devosia	Prevotella	Bacteroides-faecichinchillae	Dyadobacter-fermentans	Rhizobiaceae	Anoxybacillus	Lactobacillales	Acidovorax	Enterobacterales	Lachnospiraceae-NC2004-group	Victivallis-vadensis	Pseudomonas	Burkholderia-Caballeronia-Paraburkholderia	Porphyromonas	Bacteroides-sp.-Smarlab-3302398	Rikenellaceae-bacterium-DTU002	Firmicutes	Sphingopyxis	Lachnospiraceae-bacterium-3-2	DNF00809	Rhodococcus	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Cellulosimicrobium	Turicimonas-muris	Akkermansia-sp.-KLE1798	Bradyrhizobium	Catenibacterium	Dialister	Fusobacterium	Peptoniphilus	Xanthobacteraceae	Clostridium-isatidis	bacterium-enrichment-culture-clone-M153	Bacteroides-coprocola-DSM-17136	Mucilaginibacter	Fusicatenibacter	Bacilli	Clostridium-sp.-Clone-47	[Clostridium]-cocleatum	Candidatus-Arthromitus	Lactococcus-raffinolactis	[Ruminococcus]-gnavus-group	Pseudarthrobacter	Clostridiales-bacterium-CIEAF-021	Wolbachia	Vagococcus
sample500	GR5	Guangdong	19	Resistant starch	103195930.7	20534117.85	10447560.88	177807.8953	3623509.381	1654152.238	5280355.678	21490508.8	105068.3018	8550943.327	75433.65254	31978480.56	137397.01	9512722.397	7556835.549	4798119.113	1673010.651	26822051.6	845934.5321	0	191278.1904	474154.3874	4429033.028	3820175.689	2298032.344	1150363.201	1608353.235	3367573.774	1023742.427	0	1885841.314	428355.3841	986025.6011	654656.3417	1155751.319	350227.6725	3041592.633	91598.00666	148173.2461	296346.4921	598081.1023	476848.4464	905203.8305	0	2034014.56	856710.7682	169725.7182	374474.2037	0	83515.8296	40410.88529	0	239771.2527	350227.6725	587304.8662	269405.9019	996801.8372	331369.2594	307122.7282	32328.70823	350227.6725	511871.2137	371780.1447	0	649268.2237	91598.00666	0	0	258629.6659	722007.8172	991413.7191	0	0	234383.1347	137397.01	161643.5412	396026.6758	757030.5844	72739.59352	142785.128	0	75433.65254	0	78127.71156	70045.5345	67351.47548	0	0	0	29634.64921	53881.18039	0	72739.59352	0	29634.64921	61963.35744	0	48493.06235	0	0	0	0	13470.2951	51187.12137	32328.70823	0	0	51187.12137	18858.41314	0	0	0	0	16164.35412	0	0	0	0	45799.00333	13470.2951	0	115844.5378	0	0	0	0	0	0	0	0	83515.8296	8082.177058	0	45799.00333	0	0	0	5388.118039	0	0	32328.70823	94292.06568	13470.2951	0	0	0	0	29634.64921	0	0	0	0	0	16164.35412	0	0	16164.35412	0	0	0	0	0	0	0	0	0	0	0	16164.35412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13470.2951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8082.177058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample501	GI1	Guangdong	19	Inulin	237236854.9	5711106.277	6220683.1	19748505.54	10210765.77	807631.1907	216329.7832	26997956.95	57687.94219	5384207.938	100953.8988	10691498.62	0	18142857.82	235559.0973	235559.0973	495154.8372	15532478.44	552842.7794	0	163449.1695	384586.2813	1355666.642	447081.552	903777.761	134605.1985	240366.4258	1072034.259	67302.59923	0	134605.1985	230751.7688	124990.5414	163449.1695	399008.2668	288439.711	6244719.742	43265.95664	562457.4364	91339.24181	269210.3969	86531.91329	322091.0106	173063.8266	3086304.907	105761.2274	134605.1985	86531.91329	0	0	0	0	168256.4981	67302.59923	38458.62813	19229.31406	0	0	96146.57032	28843.9711	418237.5809	298054.368	0	0	0	312476.3535	0	0	0	72109.92774	788401.8766	0	0	0	221137.1117	38458.62813	331705.6676	0	0	0	0	0	0	91339.24181	0	149027.184	0	0	0	0	38458.62813	0	0	0	5855326.133	0	0	0	0	0	0	0	0	0	0	0	0	0	9614.657032	0	0	0	0	0	0	0	0	0	100953.8988	0	0	0	0	0	0	14421.98555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample502	GI2	Guangdong	19	Inulin	249698006.2	4752640.124	5545906.558	17117854.62	10544412.89	874448.671	459259.5142	41342634.25	81182.23736	2943435.977	215712.8021	5258289.488	41750.86493	33792686.17	475495.9617	164683.9672	649457.8989	4112460.195	122933.1023	0	266741.637	517246.8266	1628283.732	658735.8689	1189899.65	315450.9795	477815.4542	524205.3041	55667.8199	0	347923.8744	129891.5798	197156.8622	160044.9822	456940.0217	231949.2496	5678117.63	11597.46248	480134.9467	102057.6698	730640.1362	55667.8199	361840.8294	143808.5348	463898.4992	0	113655.1323	37111.87994	0	0	34792.38744	0	282978.0845	306173.0095	164683.9672	23194.92496	0	0	27833.90995	155405.9972	201795.8471	299214.532	4638.984992	0	0	262102.652	0	0	0	95099.19233	946352.9384	0	0	0	187878.8922	48709.34242	139169.5498	30153.40245	4638.984992	0	0	60306.8049	0	102057.6698	0	81182.23736	0	0	0	76543.25237	55667.8199	0	25514.41746	0	716723.1813	16236.44747	0	11597.46248	0	0	0	0	57987.3124	27833.90995	9277.969984	0	20875.43246	11597.46248	0	0	9277.969984	0	0	0	25514.41746	0	0	0	16236.44747	0	0	0	0	0	25514.41746	0	51028.83491	0	0	0	62626.29739	0	0	0	0	0	6958.477488	0	0	0	0	0	0	0	0	0	0	34792.38744	0	0	0	0	0	0	0	0	30153.40245	0	0	0	0	0	30153.40245	0	0	0	0	4638.984992	0	0	16236.44747	0	0	0	6958.477488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11597.46248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11597.46248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13916.95498	0	0	0	0	11597.46248	0	0	0	11597.46248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample503	GI3	Guangdong	19	Inulin	309232211	2422173.167	15636377.67	17640488.92	5146040.501	2288565.75	1021450.25	37802279.09	120677.6667	15860493.34	155157	15636377.67	51719.00001	9486126.585	2831615.251	344793.3334	866293.2502	21769389.09	702516.4168	0	443921.4168	241355.3334	2417863.251	2422173.167	1331764.25	1525710.5	1318834.5	2034280.667	189636.3334	0	267214.8334	577528.8335	306004.0834	112057.8334	418061.9168	525809.8334	6447635.335	81888.41668	780094.9168	99128.08335	637867.6668	159466.9167	344793.3334	73268.58335	1400722.917	258595.0001	181016.5	150847.0834	0	81888.41668	34479.33334	0	555979.2501	245665.2501	219805.75	0	0	0	86198.33335	112057.8334	1055929.584	1167987.417	60338.83335	0	0	103438	0	0	0	232735.5	698206.5001	0	0	0	258595.0001	64648.75001	413752.0001	271524.7501	21549.58334	43099.16668	77578.50002	94818.16669	0	284454.5001	0	30169.41667	47409.08334	0	12929.75	0	47409.08334	0	0	0	56028.91668	38789.25001	0	30169.41667	0	0	0	0	38789.25001	47409.08334	0	0	0	64648.75001	0	0	0	0	0	0	0	30169.41667	38789.25001	0	0	21549.58334	0	0	0	0	0	8619.833335	310314.0001	0	0	0	0	0	0	0	0	0	0	21549.58334	0	0	0	0	0	0	51719.00001	0	0	38789.25001	0	0	0	0	0	0	0	0	0	0	0	60338.83335	0	0	0	0	21549.58334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34479.33334	21549.58334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample504	GI4	Guangdong	19	Inulin	221302435.4	28075708.86	5803078.301	21584008.17	41704693.75	817739.0931	326378.3223	26260901.93	86077.79928	702968.6941	129116.6989	4605162.261	60971.77449	46507117.63	835671.968	136289.8489	1448976.288	4906434.559	294099.1475	0	301272.2975	964788.6669	1190742.89	545159.3954	1316273.014	258233.3978	208021.3483	380176.9468	208021.3483	0	541572.8205	233127.373	136289.8489	154222.7237	616890.8948	118356.974	9131419.873	0	455495.0212	64558.34946	444735.2963	64558.34946	520053.3706	60971.77449	0	46625.47461	118356.974	50212.04958	0	0	0	0	114770.399	268993.1227	100424.0992	28692.59976	0	0	0	86077.79928	68144.92443	229540.7981	7173.14994	0	0	1800460.635	0	0	64558.34946	57385.19952	1552986.962	0	0	0	326378.3223	82491.22431	182915.3235	68144.92443	32279.17473	0	0	57385.19952	125530.1239	82491.22431	0	129116.6989	0	0	0	64558.34946	89664.37425	0	0	0	75318.07437	0	0	17932.87485	0	0	0	0	78904.64934	28692.59976	0	0	25106.02479	0	10759.72491	0	0	0	0	0	28692.59976	0	0	0	0	0	0	0	0	0	17932.87485	0	0	0	0	0	161395.8736	0	0	0	0	0	0	25106.02479	0	0	0	0	0	0	0	0	0	46625.47461	21519.44982	0	0	0	21519.44982	0	0	0	43038.89964	0	7173.14994	0	0	0	46625.47461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3586.57497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample506	GC1	Guangdong	25	Control	16518469.13	1428098.509	408584.0421	1361946.807	93390.63819	608984.7865	3105238.72	2282233.721	356051.8081	6823353.503	122575.2126	44066761.76	939743.2968	116738.2977	5231821.377	391073.2974	2218027.657	30569868.9	5387472.44	97281.91478	93390.63819	352160.5315	2085724.253	2725839.252	1072046.701	2042920.21	1603205.956	1321088.403	879428.5096	35021.48932	1105122.552	159542.3402	579800.2121	73934.25523	708212.3396	286008.8294	70042.97864	291845.7443	258769.8933	505865.9568	624549.8929	677082.1269	97281.91478	134249.0424	134249.0424	252932.9784	13619.46807	200400.7444	11673.82977	33075.85102	525322.3398	0	198455.1061	291845.7443	529213.6164	435822.9782	93390.63819	108955.7446	266552.4465	50586.59568	132303.4041	221802.7657	163433.6168	7782.553182	54477.87228	11673.82977	0	56423.51057	0	81716.80841	0	46695.31909	0	138140.319	0	64206.06375	332704.1485	118683.936	15565.10636	25293.29784	0	50586.59568	0	116738.2977	35021.48932	0	0	0	9728.191478	19456.38296	21402.02125	0	38912.76591	0	0	19456.38296	0	11673.82977	0	0	0	0	0	58369.14887	0	0	5836.914887	0	21402.02125	0	5836.914887	0	7782.553182	0	52532.23398	0	9728.191478	0	0	0	0	0	0	0	0	3891.276591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38912.76591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23347.65955	0	0	13619.46807	0	0	0	7782.553182	0	0	0	0	13619.46807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample507	GC2	Guangdong	25	Control	16574122.55	3414371.206	292468.732	580912.6649	36223.19158	673483.0434	2920662.521	14003617.54	296493.5311	6329667.328	112694.3738	35101614.24	453460.6946	93911.97817	3450594.398	284419.1339	1023640.562	43972271.38	2661733.781	77812.78191	50980.78815	515174.2802	1671633.211	2543673.009	991442.1695	1097428.545	1203414.92	1858115.568	807643.0122	33539.9922	807643.0122	215997.5498	203923.1526	22807.1947	504441.4827	301859.9298	91228.77879	246854.3426	252220.7414	559447.0699	220022.3488	566155.0684	71104.78347	91228.77879	28173.59345	182457.5576	25490.39407	904238.1898	16099.19626	30856.79283	763370.2225	20123.99532	142209.5669	232096.746	181115.9579	335399.922	55005.58721	116719.1729	197215.1542	21465.59501	210631.151	177091.1588	181115.9579	0	64396.78503	14757.59657	0	36223.19158	0	152942.3644	17440.79595	30856.79283	0	111352.7741	0	232096.746	317959.1261	268319.9376	12074.39719	26831.99376	0	41589.59033	0	28173.59345	20123.99532	6707.998441	30856.79283	0	4024.799064	18782.39563	36223.19158	0	0	0	0	24148.79439	0	12074.39719	0	0	0	21465.59501	13415.99688	95253.57786	0	0	0	0	16099.19626	0	21465.59501	0	0	0	26831.99376	0	0	0	9391.197817	9391.197817	13415.99688	46955.98908	0	0	0	0	40247.99064	0	0	0	0	0	0	6707.998441	0	0	0	0	0	0	8049.598129	0	0	0	0	0	0	0	10732.7975	0	0	0	0	42931.19002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2683.199376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6707.998441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5366.398752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample508	GC3	Guangdong	25	Control	45594852.62	7040006.003	793575.9065	5282558.931	180512.9744	1277214.442	8283161.393	20833921.97	967277.0706	11787837.82	299719.6557	72835282.23	1028583.364	214572.0262	13800727.78	5589090.397	3743089.791	31422881.17	1294243.968	255442.8884	57900.38803	2901831.212	4053027.162	6321360.01	3456993.756	4635436.947	2935890.263	5078204.62	868505.8204	64712.19838	1835782.891	524509.3974	1103513.278	105583.0605	2145720.262	820823.1479	330372.8023	490450.3456	470014.9146	1001336.122	572192.0699	1610993.149	91959.43981	711834.1822	190730.69	534727.113	112394.8709	166889.3537	34059.05178	105583.0605	1229531.769	0	323560.9919	357620.0437	395085.0007	585815.6906	170295.2589	350808.2333	640310.1735	102177.1553	333778.7074	507479.8715	330372.8023	0	0	105583.0605	0	292907.8453	548350.7337	265660.6039	27247.24142	85147.62945	0	674369.2252	0	296313.7505	1052424.7	517697.5871	0	136236.2071	0	74929.91392	0	143048.0175	68118.10356	0	108988.9657	0	0	0	47682.67249	13623.62071	0	0	0	51088.57767	0	27247.24142	156671.6382	0	0	0	27247.24142	149859.8278	0	0	17029.52589	37464.95696	44276.76731	0	20435.43107	0	0	0	57900.38803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54494.48285	108988.9657	0	0	0	0	0	0	20435.43107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47682.67249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13623.62071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10217.71553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample509	GC4	Guangdong	25	Control	361247.4423	392389.4632	2532884.365	41522.69451	1885130.331	31800155.59	7065086.472	110035.1405	9838802.465	12274108.5	820073.2167	151557.835	58493019.76	66436.31122	7743982.527	508653.0078	33218.15561	110035.1405	7345364.66	151557.835	112111.2752	2763335.32	22837.48198	2530808.231	402770.1368	4067147.928	1839455.367	3051918.047	770245.9833	2248453.908	6228.404177	4843622.315	12456.80835	6228.404177	685124.4595	2410392.417	0	16609.07781	24913.61671	278202.0532	0	1901739.409	0	120415.8141	0	292734.9963	39446.55979	710038.0762	0	47751.09869	1459522.712	20761.34726	1299660.338	0	166090.7781	0	124568.0835	137024.8919	107959.0057	85121.52376	99654.46684	43598.82924	155710.1044	0	404846.2715	0	0	41522.69451	186852.1253	0	0	215918.0115	0	191004.3948	12456.80835	0	0	0	12456.80835	0	0	0	56055.6376	22837.48198	0	0	45674.96397	0	0	85121.52376	0	0	64360.1765	0	0	161938.5086	0	31142.02089	0	6228.404177	62284.04177	0	0	0	0	18685.21253	16609.07781	0	116263.5446	0	20761.34726	0	12456.80835	0	0	0	0	0	0	39446.55979	0	0	0	0	0	16609.07781	0	0	0	0	0	0	20761.34726	0	0	105882.871	24913.61671	0	0	0	20761.34726	0	0	0	0	58131.77232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2076.134726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2076.134726	0	0
sample51	SC1	Shanghai	8	Control	8527.478495	3009929.195	1624.281618	1082.854412	1289138.178	2775761.928	244048.3131	2301.065626	2550122.14	278699.6543	0	0	738100.6386	16107.45938	183679.1796	0	541.427206	0	77153.37686	0	17596.3842	1338543.41	0	53736.6502	4331.417648	70791.60719	119655.4125	32214.91876	15159.96177	171632.4243	0	409589.6813	0	4060.704045	18002.4546	41013.11086	0	0	0	46292.02611	0	69031.96877	0	0	270.713603	17054.95699	0	0	0	0	25447.07868	7444.624083	18949.95221	0	1353.568015	0	0	0	0	3248.563236	6632.483274	0	676.7840075	0	36681.69321	0	0	7444.624083	5820.342465	0	3383.920038	0	0	9474.976105	7173.91048	0	0	0	3383.920038	4466.77445	0	0	2436.422427	0	0	0	5008.201656	0	0	2030.352023	0	0	2571.779229	0	0	4196.060847	0	1353.568015	0	1082.854412	8527.478495	0	3925.347244	0	23552.08346	3519.276839	0	5143.558457	2436.422427	9068.905701	0	0	1218.211214	0	0	0	0	135.3568015	0	0	0	0	0	0	135.3568015	3789.990442	0	0	0	0	0	0	812.140809	0	0	2707.13603	947.4976105	406.0704045	4466.77445	0	0	0	0	0	406.0704045	6632.483274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	676.7840075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812.140809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
